full_text,text_clean,Label
@UyokBack Kenyataannya  Prabowo jelas kelihatan emosi dan tidak mampu menguasai diri.. berkali-kali jawabannya hanya menyerang pribadi calon lain. Nampak sekali Prabowo bukan bersikap sebagai dirinya sendiri  tapi memikul beban dari Tuannya yaitu bapaknya Gibroy.. https://t.co/sTR5161BTe,kenyataannya prabowo jelas kelihatan emosi dan tidak mampu menguasai diri berkalikali jawabannya hanya menyerang pribadi calon lain nampak sekali prabowo bukan bersikap sebagai dirinya sendiri tapi memikul beban dari tuannya yaitu bapaknya gibroy,negatif
Momen Ikonik di Debat Capres: Ketika Prabowo Menolak 'Nakal' dan Anies Tampil Santai  https://t.co/dqYDTnPIIp Pengamat Oposisi Jahat Cadaver Wakanda No More,momen ikonik di debat capres ketika prabowo menolak nakal dan anies tampil santai pengamat oposisi jahat cadaver wakanda no more,positif
Mas Anies.. Mas Anies..  Prabowo: Kalau Jokowi Diktator  Anda Tidak Mungkin Jadi Gubernur https://t.co/dR0rakdc5u,mas anies mas anies prabowo kalau jokowi diktator anda tidak mungkin jadi gubernur,positif
@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Pertanyaan yg sama utk loe.... 🤣🤣😂😂 https://t.co/rz58zrFZH3,pertanyaan yg sama utk loe,negatif
Dalam hal sentimen  negatif  Prabowo memuncaki daftar dengan 41%  diikuti Anies dengan 27%   dan Ganjar dengan 23%. Hal ini menunjukkan bahwa walaupun Prabowo banyak  dibicarakan  namun sebagian besar dalam konteks negatif.  https://t.co/0ZJGdQdXzN,dalam hal sentimen negatif prabowo memuncaki daftar dengan diikuti anies dengan dan ganjar dengan hal ini menunjukkan bahwa walaupun prabowo banyak dibicarakan namun sebagian besar dalam konteks negatif,negatif
Barusan dialog dg pembeli air isi ulang. Dia yg mulai dulu dg menyebut Prabowo-Gibran.  A : aku tanya sampeyan mendukung mereka? P : Tdk pak  wakilnya tdk jelas dan pak Prabowo terlalu ambisius. A : trs sampeyan dukung siang? P : AMIN pak. A : Alhamdulillahi Robbil Aalamiin,barusan dialog dg pembeli air isi ulang dia yg mulai dulu dg menyebut prabowogibran aku tanya sampeyan mendukung mereka tdk pak wakilnya tdk jelas dan pak prabowo terlalu ambisius trs sampeyan dukung siang amin pak alhamdulillahi robbil aalamiin,negatif
@BosPurwa Hanya hitungan jam saja hilang semua usaha yg dilakukan selama ini mengemas Prabowo  santun  merangkul semua dan joget gemoy.  Dalam debat semalam keluar watak asli pak Prabowo  emosional  kaku dan merasa lebih superior dari Paslon lainnya.  Berantakan semuanya !!!,hanya hitungan jam saja hilang semua usaha yg dilakukan selama ini mengemas prabowo santun merangkul semua dan joget gemoy dalam debat semalam keluar watak asli pak prabowo emosional kaku dan merasa lebih superior dari paslon lainnya berantakan semuanya,negatif
@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Pendukung Prabowo malam ini akan banyak yang pindah dukungan ke no 1,pendukung prabowo malam ini akan banyak yang pindah dukungan ke no,negatif
Prabowo  otakmu kayaknya tertinggal di masa lalu. Belajar lagi  dong  soal kepemimpinan yang sebenarnya. @GugungSuke42041  Anies #DebatCapres Prabowo Ordal JAKI pt gni https://t.co/s02KWJXFWL,prabowo otakmu kayaknya tertinggal di masa lalu belajar lagi dong soal kepemimpinan yang sebenarnya anies prabowo ordal jaki pt gni,negatif
Menhan Prabowo:  Sebanyak 9 unit pesawat NC-212i  yang akan ditempatkan di Skadron Udara 4 Wing Udara 2 Lanud Abdulrachman Saleh  5 unit sudah siap.  https://t.co/m3riVeDvwb,menhan prabowo sebanyak unit pesawat nci yang akan ditempatkan di skadron udara wing udara lanud abdulrachman saleh unit sudah siap,positif
@tempodotco padahal pak anies cm mengutip kalimat yg di utarakan prabowo sendiri saat acara dg mbk nana https://t.co/p4nYpypV5C,padahal pak anies cm mengutip kalimat yg di utarakan prabowo sendiri saat acara dg mbk nana,negatif
Seruan hati nurani! Ratusan Mantan Kades Cirebon dukung Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/jkX83j02Ww,seruan hati nurani ratusan mantan kades cirebon dukung prabowogibran purnakuwu dukungpragibs,positif
Penyerapan aspirasi masyarakat di beberapa wilayah Indonesia akan menjadi bahan untuk penyempurnaan program kerja Prabowo-Gibran #GibranMendengar https://t.co/bM61O856Zp,penyerapan aspirasi masyarakat di beberapa wilayah indonesia akan menjadi bahan untuk penyempurnaan program kerja prabowogibran,positif
Ini kenapa akun buzzer Ganjar tiba-tiba banyak yang nyampah di sini ya? Yang nyampah langsung aku block.  Ini yang bikin males sama buzzer Ganjar.  Saya ngasih pandangan kayak gini (twit saya RT) sudah dianggap pendukung Prabowo. Emang nggak lihat ya saya dari tadi malam  saya…,ini kenapa akun buzzer ganjar tibatiba banyak yang nyampah di sini ya yang nyampah langsung aku block ini yang bikin males sama buzzer ganjar saya ngasih pandangan kayak gini twit saya rt sudah dianggap pendukung prabowo emang nggak lihat ya saya dari tadi malam saya,positif
Dari #DebatCapres Semalem  bisa disimpulkan begini:  Anies bahas kinerjanya di Jakarta   Ganjar bahas kinerjanya di Jateng  Prabowo bahas kinerja Jokowi🤦‍♀️,dari semalem bisa disimpulkan begini anies bahas kinerjanya di jakarta ganjar bahas kinerjanya di jateng prabowo bahas kinerja jokowi,negatif
Visi misi Prabowo: kabur dan tidak jelas! Ada yang paham? https://t.co/bYTxaKtLhl,visi misi prabowo kabur dan tidak jelas ada yang paham,negatif
@kompascom Prabowo klo d tanya yg mendasar agak sensi dia  untung saja pak Prabowo tdk ngucapkan maksud anda apa maksud anda apa .... hahahaha,prabowo klo tanya yg mendasar agak sensi dia untung saja pak prabowo tdk ngucapkan maksud anda apa maksud anda apa hahahaha,negatif
Kisruh Ade Armando dan Imbas ke PSI❗Pendukung Prabowo ini lakukan hal Fatal❗  Alam Ganjar Cleo UNHCR SALMA LAH Myanmar Bantu Teman Butet KOPI GRATIS GTA VI Gunung Marapi The BAT https://t.co/fIVvIXnmjm,kisruh ade armando dan imbas ke psipendukung prabowo ini lakukan hal fatal alam ganjar cleo unhcr salma lah myanmar bantu teman butet kopi gratis gta vi gunung marapi the bat,negatif
@mantriss Anies didukung 4 partai Prabowo didukung 9 partai Ganjar didukung 4 partai  Dengan dukungan 9 partai tapi hasil survei gak sampai 40% itu sebuah pencapaian yang buruk,anies didukung partai prabowo didukung partai ganjar didukung partai dengan dukungan partai tapi hasil survei gak sampai itu sebuah pencapaian yang buruk,negatif
Keberanian mantan pemimpin desa dalam mendukung Prabowo-Gibran: Langkah untuk perubahan positif https://t.co/e3OqTbvhcc,keberanian mantan pemimpin desa dalam mendukung prabowogibran langkah untuk perubahan positif,positif
Mantan Kepala Desa memilih positif: Bersama Prabowo-Gibran  kita raih kemajuan yang lebih baik. https://t.co/hcQQhRzteY,mantan kepala desa memilih positif bersama prabowogibran kita raih kemajuan yang lebih baik,positif
@Chaves1305 Video debat tadi malam sdh tersebar di TV  youtube dan media sosial lainnya.  Narasi yg tdk sesuai dgn yg ditonton rakyat itu akan membangun persepsi pendukung Prabowo menyebarkan kebohongan n ini akan menjatuhkan Prabowo sendiri.  Silakan lanjutkan kalau mau menghabisi Prabowo.,video debat tadi malam sdh tersebar di tv youtube dan media sosial lainnya narasi yg tdk sesuai dgn yg ditonton rakyat itu akan membangun persepsi pendukung prabowo menyebarkan kebohongan ini akan menjatuhkan prabowo sendiri silakan lanjutkan kalau mau menghabisi prabowo,negatif
Solidaritas tanpa batas: Mantan Kepala Desa bersama Prabowo-Gibran  visi untuk perubahan positif. https://t.co/cDlu6WXai3,solidaritas tanpa batas mantan kepala desa bersama prabowogibran visi untuk perubahan positif,positif
Solidaritas mantan pemimpin desa untuk Prabowo-Gibran: Bersama kita perubahan positif terwujud https://t.co/xUNmqLpOtv,solidaritas mantan pemimpin desa untuk prabowogibran bersama kita perubahan positif terwujud,positif
Dukungan mantan pemimpin desa untuk Prabowo-Gibran  keyakinan akan perubahan positif yang mencerahkan. https://t.co/LcCil1MqPo,dukungan mantan pemimpin desa untuk prabowogibran keyakinan akan perubahan positif yang mencerahkan,positif
Dari sudut pandang pemimpin lokal  Prabowo-Gibran: penjaga keamanan yang profesional.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/POl9NIFoi2,dari sudut pandang pemimpin lokal prabowogibran penjaga keamanan yang profesional purnakuwu dukungpragibs,positif
Mantan Kepala Desa yakin bersama Prabowo-Gibran akan membawa perubahan positif untuk kemajuan desa. https://t.co/grAlUxywRz,mantan kepala desa yakin bersama prabowogibran akan membawa perubahan positif untuk kemajuan desa,positif
@kikysaputrii klo ikut debat nya pak @prabowo   dari dulu (tahun 2019 dan tahun sebelumnya) dia selalu setuju dengan ide bagus dari lawan. malah kesannya agak laen sih (karna doi cuma modal setuju aja  tanpa bawa gagasan),klo ikut debat nya pak dari dulu tahun dan tahun sebelumnya dia selalu setuju dengan ide bagus dari lawan malah kesannya agak laen sih karna doi cuma modal setuju aja tanpa bawa gagasan,negatif
Solidaritas tanpa ragu: Mantan Kepala Desa yakin pada Prabowo-Gibran untuk membawa perubahan positif. https://t.co/CxGc5O3KiS,solidaritas tanpa ragu mantan kepala desa yakin pada prabowogibran untuk membawa perubahan positif,positif
@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Kalau cm edit tulisan mah gampang  dikira rakyat gak banyak yg nonton https://t.co/epzmlf7hcN,kalau cm edit tulisan mah gampang dikira rakyat gak banyak yg nonton,negatif
Mantan Kades memberikan contoh positif dengan mendukung Prabowo-Gibran.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/E4JWTqfrpZ,mantan kades memberikan contoh positif dengan mendukung prabowogibran purnakuwu dukungpragibs,positif
Bagaimana mungkin Prabowo dianggap sebagai pemimpin yang dapat diandalkan ketika dia terlibat dalam tindakan yang mencoreng nama baik bangsa? @sweetcherry0297  Gemoy Penculik https://t.co/kabyhfvEMo,bagaimana mungkin prabowo dianggap sebagai pemimpin yang dapat diandalkan ketika dia terlibat dalam tindakan yang mencoreng nama baik bangsa gemoy penculik,negatif
Sorak-sorai! Ratusan Mantan Kades Cirebon yakin Prabowo-Gibran pilihan tepat!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/FIphkd1nSt,soraksorai ratusan mantan kades cirebon yakin prabowogibran pilihan tepat purnakuwu dukungpragibs,positif
Keputusan mantan Kades menunjukkan dukungan yang kuat terhadap Prabowo-Gibran.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/L8l0y3tZjy,keputusan mantan kades menunjukkan dukungan yang kuat terhadap prabowogibran purnakuwu dukungpragibs,positif
Wah  Pak Mantan Kades kita memang pilihan yang tepat  dukung Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/TN7oyOeFlR,wah pak mantan kades kita memang pilihan yang tepat dukung prabowogibran purnakuwu dukungpragibs,positif
KISP: Prabowo Masih Terlihat Emosional Walau Sudah Lakukan Persiapan Matang Debat Capres https://t.co/n9YRBiMxJF,kisp prabowo masih terlihat emosional walau sudah lakukan persiapan matang debat capres,negatif
"@anasurbaningrum Setelah menonton lagi debat Capres semalam  dapat disimpulkan:  1. Anies : santun  pintar dan menguasai masalah.  2. Prabowo: emosional  literisasi rendah dan putus asa sehingga keluar kalimat jika tdk senang kami  jangan pilih"".  3. Ganjar: tenang dan literisasi bagus.""",setelah menonton lagi debat capres semalam dapat disimpulkan anies santun pintar dan menguasai masalah prabowo emosional literisasi rendah dan putus asa sehingga keluar kalimat jika tdk senang kami jangan pilih ganjar tenang dan literisasi bagus,negatif
Justru yg dicontohkan @prabowo soal Pilkada DK itu yg dimaksud @aniesbaswedan pentingnya oposisi.  Setelah Prabowo menyebrang jd bagian pemerintah pd 2019  hanya sisakan @PKSejahtera &amp; @PDemokrat sbg oposisi  demokrasi redup. Lihatlah UU Ciptaker &amp; UU Kesehatan.  Masa lupa mas?,justru yg dicontohkan soal pilkada dk itu yg dimaksud pentingnya oposisi setelah prabowo menyebrang jd bagian pemerintah pd hanya sisakan amp sbg oposisi demokrasi redup lihatlah uu ciptaker amp uu kesehatan masa lupa mas,positif
Warna Warni❗ Keluarga Presiden  Tiara Andini Raffi Ahmad Yati Riani Tokopedia Wiranto Raisa Ganjar Anies Prabowo https://t.co/l4hiSalAnm,warna warni keluarga presiden tiara andini raffi ahmad yati riani tokopedia wiranto raisa ganjar anies prabowo,positif
Cuma modal tampang muda doang nih kayaknya @randista Rekam Jejak Prabowo https://t.co/STNqBh0lpl,cuma modal tampang muda doang nih kayaknya rekam jejak prabowo,negatif
@tempodotco Prabowo sendiri bilang d debat forum akademik tdk bisa berbisnis slm oposisi,prabowo sendiri bilang debat forum akademik tdk bisa berbisnis slm oposisi,positif
@Anak__Ogi @prabowo Ini mukanya brp? Sappo tahu https://t.co/zddTuKHDFP,ini mukanya brp sappo tahu,negatif
@DavinaSastro Waktu dia sekarat krn di gebukin PDIP yg pertama menyerukan agar pelaku segera di tangkap  eh skrg krn menjadi pendukung prabowo nyerang PDIP dan Bu Mega tanpa henti. Akhirnya karma menemukan jalannya utk org ini 😅😅 https://t.co/SsSudYop8I,waktu dia sekarat krn di gebukin pdip yg pertama menyerukan agar pelaku segera di tangkap eh skrg krn menjadi pendukung prabowo nyerang pdip dan bu mega tanpa henti akhirnya karma menemukan jalannya utk org ini,negatif
ampun pak prabowo kasian pak anis🙏🏻🙏🏻🤣🤣🤣,ampun pak prabowo kasian pak anis,positif
@memelord_666666 Kerja keras banget lu min buat cebokin Prabowo🤣,kerja keras banget lu min buat cebokin prabowo,negatif
Gak ngerti kenapa Prabowo gak bisa kontrol ego  jadi susah dijalani. @zaenal4017  Gemoy Penculik https://t.co/m4DVwLEMhl,gak ngerti kenapa prabowo gak bisa kontrol ego jadi susah dijalani gemoy penculik,negatif
Buru-buru urungkan proyek bangsa  apa pedulian AMIN pada rakyat Lantas dukungan Prabowo-Gibran jadi oase di tengah gersangnya harapan https://t.co/vUyXTijbBA,buruburu urungkan proyek bangsa apa pedulian amin pada rakyat lantas dukungan prabowogibran jadi oase di tengah gersangnya harapan,positif
@kurawa No 2 ndak ada waktu buat ngulik video paslon lain  Tim paslon lain rela ngulik2 video Prabowo dan Gibran bahkan yang berdurasi jam-jaman buat dicari yang kepleset apa gesture2 buat bahan... memang kreatifnya sampai disitu. harap maklum wkwk,no ndak ada waktu buat ngulik video paslon lain tim paslon lain rela ngulik video prabowo dan gibran bahkan yang berdurasi jamjaman buat dicari yang kepleset apa gesture buat bahan memang kreatifnya sampai disitu harap maklum wkwk,positif
Suara bulat ratusan mantan kades  menjadi simbol persatuan dalam mendukung Prabowo-Gibran sebagai agen perubahan di Pilpres 2024 https://t.co/Z2tcIi8e2U,suara bulat ratusan mantan kades menjadi simbol persatuan dalam mendukung prabowogibran sebagai agen perubahan di pilpres,positif
@selaluujian @Gerindra Pak Prabowo bakal malu berat jika yang diusung dulu untuk menjadi orang nomor satu di DKI Jakarta ini yang memenangkan pemilu 2024 untuk menjadi presiden 2024-2029,pak prabowo bakal malu berat jika yang diusung dulu untuk menjadi orang nomor satu di dki jakarta ini yang memenangkan pemilu untuk menjadi presiden,negatif
Debat sempat menghangat. Dan prediksi saya nggak meleset.  Prabowo dihajar oleh 2 capres lain.  Kata Anies: Prabowo tak tahan jadi oposisi.  Lalu tiki-taka antara Anies dan Ganjar sama-sama menyerang soal hasil MK.  Awokwok....  #DebatCapres2023,debat sempat menghangat dan prediksi saya nggak meleset prabowo dihajar oleh capres lain kata anies prabowo tak tahan jadi oposisi lalu tikitaka antara anies dan ganjar samasama menyerang soal hasil mk awokwok,negatif
@seterahdeh Prabowo act of service Anis words of affirmation Ganjar act of kaisar bapak ramah sekali,prabowo act of service anis words of affirmation ganjar act of kaisar bapak ramah sekali,positif
Ditanya Prabowo Soal Pengangguran  Ganjar Bahas Investasi dan Sekolah Vokasi https://t.co/Xz9PNADDtA,ditanya prabowo soal pengangguran ganjar bahas investasi dan sekolah vokasi,positif
Prabowo Sebut Petani Sulit Dapat Pupuk  Ganjar Ingatkan Kelangkaan dan Siapa Ketua HKTI https://t.co/m3WIljEbqi,prabowo sebut petani sulit dapat pupuk ganjar ingatkan kelangkaan dan siapa ketua hkti,positif
@fadjroeL @ganjarpranowo @aniesbaswedan Nomor 2 koq yg di Kampanyekan Pak.Jokowi yg maju jadi Presiden itu Jokowi apa Pak.Prabowo   gagasan Pak.Prabowo sendiri apa ya,nomor koq yg di kampanyekan pakjokowi yg maju jadi presiden itu jokowi apa pakprabowo gagasan pakprabowo sendiri apa ya,negatif
Gila prabowo vs anies seru banget bahas masalah kebebasan demokrasi 🤣,gila prabowo vs anies seru banget bahas masalah kebebasan demokrasi,positif
pertanyaan yg sangat cocok ditanyakan kepada pak prabowo,pertanyaan yg sangat cocok ditanyakan kepada pak prabowo,positif
"Teruslah berbagi kebaikan 🥰 https://t.co/RsCoFKfMgw #DebatCapres Prabowo"" ""Anies""""",teruslah berbagi kebaikan prabowo anies,positif
"Savageeee ! blunder  personal  epic come back jadi satu semua disini 😄  sorry yeee""  #DebatPilpres2024  @aniesbaswedan  @prabowo https://t.co/Tq2bXhg8V7""",savageeee blunder personal epic come back jadi satu semua disini sorry yeee,negatif
@ajengcute16__ Kenyataannya  Prabowo jelas kelihatan emosi dan tidak mampu menguasai diri.. berkali-kali jawabannya blunder dan hanya menyerang pribadi calon lain. Nampak sekali Prabowo bukan bersikap sebagai dirinya sendiri  tapi memikul beban dari Tuannya yaitu bapaknya Gibroy.. https://t.co/9e823XNXY3,kenyataannya prabowo jelas kelihatan emosi dan tidak mampu menguasai diri berkalikali jawabannya blunder dan hanya menyerang pribadi calon lain nampak sekali prabowo bukan bersikap sebagai dirinya sendiri tapi memikul beban dari tuannya yaitu bapaknya gibroy,negatif
