,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,loc1,loc2,loc3
2032,Mon Dec 11 07:28:53 +0000 2023,1734113007083667959,@nuningBening @ListyoSigitP @jokowi @mohmahfudmd @ganjarpranowo @aniesbaswedan @prabowo @erickthohir @atr_bpn @TjahjantoHadi Sudah buat laporan juga ke kepolisian  posisi pemilik hanasta sudah di lapas namun beda kasus  mangkannya saya menanyakan kasus ini gimna nasib kita sedangkan uang yg masuk tidak kecil  dan kita ingin uang itu bisa kembali @IkfinaFahmawati @atr_bpn @jokowi @TjahjantoHadi,0,0,0,0,in,628003767,1733802336563384600,brianns_w,https://twitter.com/brianns_w/status/1734113007083667959,,mojokerto,mojokerto,,
2034,Wed Dec 13 07:31:22 +0000 2023,1734838407820722321,"Tenang Pak Prabowo  sudah ada saya disini""  Itulah fungsi cheerleader 🙄 https://t.co/ipBJ0FpSj9""",4,15,34,143,in,1417525464248184832,1734838407820722321,naaooollll,https://twitter.com/naaooollll/status/1734838407820722321,https://pbs.twimg.com/ext_tw_video_thumb/1734838330607673344/pu/img/KQgWH5rktV0VBpLM.jpg,"kota malang, jawa timur",kota malang,jawa timur,
2035,Fri Dec 08 11:18:09 +0000 2023,1733083538139095180,Cerdasnya Kang Denny  ditambah ketawanya Akbar  plus pasrahnya Cing Abdel  membuat obrolan ini sangat-sangat lucu.  Ini sebuah kritikan yang caranya keren banget.  Prabowo sudah lihat belum  ya? https://t.co/Vzd8b7GAGZ,2,12,20,72,in,185156524,1733083538139095180,hasyimmah,https://twitter.com/hasyimmah/status/1733083538139095180,https://pbs.twimg.com/amplify_video_thumb/1733083472238084096/img/2WwBA3VUFVzu1Ckh.jpg,mojokerto,mojokerto,,
2036,Sun Dec 10 10:44:24 +0000 2023,1733799822883483804,Prabowo kartu mati ❌ https://t.co/ogM3R0nfPs,5,21,91,269,in,99743594,1733799822883483804,ike_hw71,https://twitter.com/ike_hw71/status/1733799822883483804,https://pbs.twimg.com/media/GA-xveoaoAATrq2.jpg,"malang, jawa timur",malang,jawa timur,
2037,Wed Dec 06 06:11:12 +0000 2023,1732281518549237878,Keputusan positif mantan pemimpin desa: Prabowo-Gibran sebagai pemimpin perubahan positif. https://t.co/NAhETqVWqV,0,0,0,0,in,1685921104467288064,1732281518549237878,PembenciK78284,https://twitter.com/PembenciK78284/status/1732281518549237878,https://pbs.twimg.com/ext_tw_video_thumb/1732281408004186112/pu/img/HaYTw-8Df1x8N-iE.jpg,sidoarjo,sidoarjo,,
2038,Wed Dec 13 01:57:03 +0000 2023,1734754274389946524,Prabowo hampir bisa dipastikan sulit dikalahkan. Bahkan target Paslon 02 sudah di level menang 1 putaran.  Makanya sangat wajar ketika 01 dan 03 lebih memilih untuk menyerang 02.  01 dan 03 sulit Juara 1 di Putaran 1. Namun keduanya mungkin bisa menang jika bisa masuk Putaran 2.…,9,139,74,355,in,185156524,1734754274389946524,hasyimmah,https://twitter.com/hasyimmah/status/1734754274389946524,,mojokerto,mojokerto,,
2040,Thu Dec 07 09:25:44 +0000 2023,1732692861383242140,Saat anak dan menantu Jokowi dulu jadi walikota  nggak pernah dengar orang PDIP bahas dinasti.  Saat Gibran belum memutuskan jadi cawapres Prabowo  nggak pernah dengar orang PDIP bahas dinasti.  Malah PDIP sempat membuka peluang Gibran jadi cawapres Ganjar.  Waktu Prabowo…,40,292,229,757,in,185156524,1732692861383242140,hasyimmah,https://twitter.com/hasyimmah/status/1732692861383242140,,mojokerto,mojokerto,,
2041,Wed Dec 13 08:56:25 +0000 2023,1734859808451526729,Aslinya yg kacang lupa sama kulitnya itu ya Pak Prabowo  th 2019 pendukungnya totalitas support  bahkan tiap kampanye ada saweran yg dikumpulin untuk biaya kampanye   ada korban jiwa belain dia di demontrasi MK  eh yg didukung malah  nyemplung   jd siapa yg kacang lupa kulitnya ?,2,6,45,142,in,1417525464248184832,1734859808451526729,naaooollll,https://twitter.com/naaooollll/status/1734859808451526729,,"kota malang, jawa timur",kota malang,jawa timur,
2042,Wed Dec 13 11:38:56 +0000 2023,1734900710431699114,*Makan minum dan duit ikut prabowo tapi hati dan nyolosnya tetap pak Anies Baswedan* 🥱🥱🥱🤪😁🇮🇩☕🍵🇮🇩 ...... https://t.co/zIjzdNxYCn,1,8,7,32,in,1603537926482145280,1734900710431699114,IwanIwanely72,https://twitter.com/IwanIwanely72/status/1734900710431699114,https://pbs.twimg.com/ext_tw_video_thumb/1734900665984696320/pu/img/74Jf83dvpbphFE1d.jpg,"kota surabaya, jawa timur",kota surabaya,jawa timur,
2043,Wed Dec 13 16:17:33 +0000 2023,1734970826741674161,penjualan merchandise tersebut sebagai bukti bahwa Ganjar Mahfud tanpa bantuan dari oligarki  .  tag || Irish Bella Prabowo Impeachment Ordal Ammar Zoni Triple J Cadaver Santai Ginting CEO HMNS Oposisi Spirited Away sehun || https://t.co/bFMilS4fuP,0,1,1,9,in,1676055030514974726,1734970826741674161,FajriahLabaika,https://twitter.com/FajriahLabaika/status/1734970826741674161,https://pbs.twimg.com/ext_tw_video_thumb/1734969590688702464/pu/img/7lSR3MR8mnSWLB7v.jpg,surabaya,surabaya,,
2044,Mon Dec 11 07:11:21 +0000 2023,1734108594692567391,"Bagaimanapun masyarakat akan lebih cenderung untuk memilih: MELANJUTKAN atau PERUBAHAN.  Yang melanjutkan"" itu memilih Prabowo-Gibran. Yang ""perubahan"" itu memilih Anies-Muhaimin.  Ganjar-Mahfud itu kurang kuat positioningnya. Nanggung. Narasi buzzernya membenci Jokowi tapi… https://t.co/wndcOxeTTf""",8,144,78,338,in,185156524,1734108594692567391,hasyimmah,https://twitter.com/hasyimmah/status/1734108594692567391,https://pbs.twimg.com/media/GBDKkfsakAAnXfm.jpg,mojokerto,mojokerto,,
2046,Thu Dec 07 02:25:35 +0000 2023,1732587125139558856,Apakah ada yang lebih mampu dari Gibran sebagai cawapres Prabowo? Tentu ada. Kenapa dipilih? Karena Gibran membawa elektabilitas Jokowi untuk memenangkan Prabowo.  Apakah ada yang lebih mampu dari Kaesang sebagai Ketum PSI? Tentu ada. Kenapa dipilih? Karena Kaesang membawa…,32,400,186,1032,in,185156524,1732587125139558856,hasyimmah,https://twitter.com/hasyimmah/status/1732587125139558856,,mojokerto,mojokerto,,
2047,Sat Dec 09 03:54:23 +0000 2023,1733334251112898956,Sempat terbersit berharap Ganjar menang dan PDIP tidak juara 1 [di Pileg. Namun rasanya bakal kebalik  Ganjar kalah dan PDIP tetap memimpin Senayan.  Terlalu berat mengungguli PDIP. Terlalu berat mengalahkan Prabowo-Gibran.,20,180,47,309,in,185156524,1733334251112898956,hasyimmah,https://twitter.com/hasyimmah/status/1733334251112898956,,mojokerto,mojokerto,,
2048,Tue Dec 05 06:46:42 +0000 2023,1731928063183901101,"Sujiwo Tejo saja takut dianggap sebagai pendukung Prabowo ketika mengatakan bahwa dari ketiga capres  ya cuma Prabowo yang tidak plastik"".  Memang berpendapat obyektif itu selalu berpotensi dituduh sebagai pendukung.  Itu pendapat Mbah Tejo. Faktanya Prabowo paling nggak bisa…""",10,108,54,376,in,185156524,1731928063183901101,hasyimmah,https://twitter.com/hasyimmah/status/1731928063183901101,,mojokerto,mojokerto,,
2049,Tue Dec 12 05:04:15 +0000 2023,1734438996800098718,"Bola dibawa Anies. Anies oper ke Ganjar. Ganjar oper lagi ke Anies. Anies menggiring bola. Dioper kembali ke Ganjar. Barisan belakang Prabowo kebingungan. Bola ditendang keras ke gawang oleh Ganjar  dan goooool....""  Itu suara komentator di radio...""",10,21,70,341,in,185156524,1734438996800098718,hasyimmah,https://twitter.com/hasyimmah/status/1734438996800098718,,mojokerto,mojokerto,,
2050,Tue Dec 12 14:50:04 +0000 2023,1734586419698655634,Saya membayangkan betapa pusingnya timnya Prabowo-Gibran menyiapkan dan mengatur kedua orang itu saat akan debat.  Mau ngatur orang model Prabowo dan Gibran... Pusing...,4,41,36,268,in,185156524,1734586419698655634,hasyimmah,https://twitter.com/hasyimmah/status/1734586419698655634,,mojokerto,mojokerto,,
2052,Sun Dec 10 08:56:18 +0000 2023,1733772616727691760,@adearmando61 Kurang apa coba 2014 20 lembaga survey sdh menangkan prabowo tpi gk d lantik2 juga https://t.co/AYVKUQLvnt,1,18,9,149,in,1557633455084617728,1733750221161803808,HartonoRian2,https://twitter.com/HartonoRian2/status/1733772616727691760,https://pbs.twimg.com/media/GA-ZAN_b0AAothV.jpg,"kota surabaya, jawa timur",kota surabaya,jawa timur,
2053,Wed Dec 13 03:23:11 +0000 2023,1734775949596774436,Tebakan saya nanti di Debat yang ada Cawapresnya:  Gibran akan memakai template sama dengan yang dipakai Prabowo:  1. Saya setuju dengan pendapat Paslon 1 dan (atau) 3. 2. Kita kembalikan ke rakyat. Anda boleh mengatakan kami salah (apapun kasusnya)  namun yang akan menilai…,2,43,35,191,in,185156524,1734775949596774436,hasyimmah,https://twitter.com/hasyimmah/status/1734775949596774436,,mojokerto,mojokerto,,
2054,Wed Dec 13 05:10:10 +0000 2023,1734802873366810631,Percuma dipoles dg : Gemoy..Gemoy Karena Prabowo masih sama.  Emosional  mudah terpancing amarah  saat merasa tersudut akan langsung dikeluarkan lewat nada bicaranya yang meletup-letup tidak karuan. Tempramental sudah menjadi bagian dari dirinya.  Ganjar Paling Tegas https://t.co/zsWTAFqvVj,1,1,18,33,in,1259753320152887296,1734802873366810631,Naandaa27,https://twitter.com/Naandaa27/status/1734802873366810631,https://pbs.twimg.com/ext_tw_video_thumb/1734802815686733824/pu/img/8aEvDrN9a-ZPHL3N.jpg,"ponorogo, indonesia",ponorogo,indonesia,
2056,Sat Dec 09 16:27:16 +0000 2023,1733523719807738246,@Leonita_Lestari Jokowi rela merendahkan diri demi menaikkan derajat prabowo  ada yg salah dengan jokowi  tadinya sudah kasih clue mengarah no 3 kok tiba2 berubah ya  sungguh membagongkan  pasti ada sesuatu  prestasi 9 tahun ditutup dengan ending yang nggak jelas.,0,31,3,49,in,738261162,1733474218975907971,herygunarto,https://twitter.com/herygunarto/status/1733523719807738246,,jombang,jombang,,
2057,Mon Dec 11 16:52:17 +0000 2023,1734254789033431236,@NayDonuts @prabowo Kata Lord Bambang Pacul soal Menhan https://t.co/bCfIMnvb1b,1,1,5,3,in,2290227306,1734064694523220481,majeliskopi08,https://twitter.com/majeliskopi08/status/1734254789033431236,https://pbs.twimg.com/ext_tw_video_thumb/1734254710717308932/pu/img/XaINL8qTM3bH5hU2.jpg,"kota surabaya, jawa timur",kota surabaya,jawa timur,
2059,Wed Dec 13 05:04:29 +0000 2023,1734801441976713661,Ganjar dan Anies itu aktivis UGM yang suka diskusi dan banyak menjelaskan. Waktu yang diberikan di debat pasti dianggap kurang. Makanya waktu setelah debat  keduanya masih menyediakan waktu untuk bicara panjang lebar kepada pers.  Sedangkan Prabowo (dan Gibran nanti) setelah…,1,33,14,115,in,185156524,1734801441976713661,hasyimmah,https://twitter.com/hasyimmah/status/1734801441976713661,,mojokerto,mojokerto,,
2060,Tue Dec 12 15:26:54 +0000 2023,1734595692340076619,@AnggaPutraF Mengundang beliau &amp; menaruh di bangku terdepan adalah sebuah statement. Seorang ayah dari demonstran yg meninggal saat membela capres Prabowo di gugatan MK pada Pilpres thn 2019  5 tahun kemudian duduk di barisan Capres lain,5,2,19,254,in,98831535,1734553412895916267,aldoncorleone,https://twitter.com/aldoncorleone/status/1734595692340076619,,sman 2 surabaya,sman 2 surabaya,,
2061,Wed Dec 06 12:01:10 +0000 2023,1732369589047279887,@ilhamram_dani Kades-kades Cirebon punya selera  pilihannya jelas: Prabowo-Gibran  #Parlemen404  PurnaKuwu DukungPragibs,0,0,0,0,in,1685921104467288064,1732359908170015180,PembenciK78284,https://twitter.com/PembenciK78284/status/1732369589047279887,,sidoarjo,sidoarjo,,
2063,Sat Dec 09 19:20:04 +0000 2023,1733567206334808379,Nah loh ketauan deh Kepada publik  ketika tim Bocor Alus Tempo menemukan fakta di balik banyaknya gimmick yang dilakukan paslon 02. Alasannya adalah untuk menambal rekam jejak buruk Prabowo Subianto  agar rakyat tidak terpaku pada masa kelam menantu Soeharto itu. https://t.co/eIZClx8d5R,3,5,30,57,in,1395975607347863552,1733567206334808379,dcristnugroho,https://twitter.com/dcristnugroho/status/1733567206334808379,https://pbs.twimg.com/ext_tw_video_thumb/1733567058875682816/pu/img/EuB5ZMJe9RBue5yF.jpg,"kota surabaya, jawa timur",kota surabaya,jawa timur,
2064,Tue Dec 12 13:19:00 +0000 2023,1734563503372181879,@kikysaputrii Pak prabowo lebih obyektif ketika menjawab masalah  kalau Anies terlalu enteng ngasih solusi  Teori sama praktek jelas beda.,4,16,13,164,in,1266729019,1734561008528883998,Jalanbercahaya,https://twitter.com/Jalanbercahaya/status/1734563503372181879,,malang,malang,,
2065,Tue Dec 12 18:28:56 +0000 2023,1734641500951113783,@UyokBack Kenyataannya  Prabowo jelas kelihatan emosi dan tidak mampu menguasai diri.. berkali-kali jawabannya hanya menyerang pribadi calon lain. Nampak sekali Prabowo bukan bersikap sebagai dirinya sendiri  tapi memikul beban dari Tuannya yaitu bapaknya Gibroy.. https://t.co/sTR5161BTe,0,0,4,33,in,132390356,1734574466771083438,wibowo_jo,https://twitter.com/wibowo_jo/status/1734641500951113783,https://pbs.twimg.com/media/GBKvQH_bIAAZjTH.jpg,surabaya,surabaya,,
2067,Wed Dec 13 13:03:56 +0000 2023,1734922100157382659,Momen Ikonik di Debat Capres: Ketika Prabowo Menolak 'Nakal' dan Anies Tampil Santai  https://t.co/dqYDTnPIIp Pengamat Oposisi Jahat Cadaver Wakanda No More,0,0,0,0,in,71815448,1734922100157382659,malangraya,https://twitter.com/malangraya/status/1734922100157382659,,"malang, east java, indonesia",malang,east java,indonesia
2068,Wed Dec 13 00:27:55 +0000 2023,1734731841926541425,Mas Anies.. Mas Anies..  Prabowo: Kalau Jokowi Diktator  Anda Tidak Mungkin Jadi Gubernur https://t.co/dR0rakdc5u,0,12,6,27,in,848614550,1734731841926541425,e100ss,https://twitter.com/e100ss/status/1734731841926541425,,"kota surabaya, jawa timur",kota surabaya,jawa timur,
2069,Tue Dec 12 18:18:40 +0000 2023,1734638918937510072,@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Pertanyaan yg sama utk loe.... 🤣🤣😂😂 https://t.co/rz58zrFZH3,0,0,3,65,in,85778378,1734597492195701066,matinyanurani,https://twitter.com/matinyanurani/status/1734638918937510072,https://pbs.twimg.com/media/GBKs53rb0AAw94d.jpg,"malang, jawa timur",malang,jawa timur,
2071,Wed Dec 13 06:55:56 +0000 2023,1734829487907582264,Dalam hal sentimen  negatif  Prabowo memuncaki daftar dengan 41%  diikuti Anies dengan 27%   dan Ganjar dengan 23%. Hal ini menunjukkan bahwa walaupun Prabowo banyak  dibicarakan  namun sebagian besar dalam konteks negatif.  https://t.co/0ZJGdQdXzN,0,0,0,0,in,71815448,1734829487907582264,malangraya,https://twitter.com/malangraya/status/1734829487907582264,,"malang, east java, indonesia",malang,east java,indonesia
2074,Sun Dec 10 00:26:27 +0000 2023,1733644307385680119,Barusan dialog dg pembeli air isi ulang. Dia yg mulai dulu dg menyebut Prabowo-Gibran.  A : aku tanya sampeyan mendukung mereka? P : Tdk pak  wakilnya tdk jelas dan pak Prabowo terlalu ambisius. A : trs sampeyan dukung siang? P : AMIN pak. A : Alhamdulillahi Robbil Aalamiin,1,3,4,32,in,1603532910682071041,1733644307385680119,Wiparayudha,https://twitter.com/Wiparayudha/status/1733644307385680119,,"kota surabaya, jawa timur",kota surabaya,jawa timur,
2075,Wed Dec 13 09:25:12 +0000 2023,1734867054686249010,@BosPurwa Hanya hitungan jam saja hilang semua usaha yg dilakukan selama ini mengemas Prabowo  santun  merangkul semua dan joget gemoy.  Dalam debat semalam keluar watak asli pak Prabowo  emosional  kaku dan merasa lebih superior dari Paslon lainnya.  Berantakan semuanya !!!,0,6,42,400,in,1603768816189988865,1734853374695354729,rangkutifuat,https://twitter.com/rangkutifuat/status/1734867054686249010,,"kota surabaya, jawa timur",kota surabaya,jawa timur,
2078,Tue Dec 12 14:57:05 +0000 2023,1734588186679185712,@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Pendukung Prabowo malam ini akan banyak yang pindah dukungan ke no 1,0,21,12,321,in,1582680405169549314,1734586052667728254,KomKompos063,https://twitter.com/KomKompos063/status/1734588186679185712,,"jember, jawa timur",jember,jawa timur,
2079,Wed Dec 13 13:50:59 +0000 2023,1734933940807586048,Prabowo  otakmu kayaknya tertinggal di masa lalu. Belajar lagi  dong  soal kepemimpinan yang sebenarnya. @GugungSuke42041  Anies #DebatCapres Prabowo Ordal JAKI pt gni https://t.co/s02KWJXFWL,0,0,0,1,in,1712393339247656960,1734933940807586048,AngkasavS,https://twitter.com/AngkasavS/status/1734933940807586048,https://pbs.twimg.com/ext_tw_video_thumb/1734933927268413440/pu/img/UkJwtG9hWosRBjGL.jpg,probolinggo,probolinggo,,
2081,Wed Dec 13 08:56:19 +0000 2023,1734859784166469901,Menhan Prabowo:  Sebanyak 9 unit pesawat NC-212i  yang akan ditempatkan di Skadron Udara 4 Wing Udara 2 Lanud Abdulrachman Saleh  5 unit sudah siap.  https://t.co/m3riVeDvwb,0,0,0,0,in,71815448,1734859784166469901,malangraya,https://twitter.com/malangraya/status/1734859784166469901,,"malang, east java, indonesia",malang,east java,indonesia
2083,Wed Dec 13 15:01:57 +0000 2023,1734951801324232949,@tempodotco padahal pak anies cm mengutip kalimat yg di utarakan prabowo sendiri saat acara dg mbk nana https://t.co/p4nYpypV5C,0,0,1,4,in,1147698774640222210,1734903638982787350,Ibnu16352437,https://twitter.com/Ibnu16352437/status/1734951801324232949,https://pbs.twimg.com/media/GBPJd9TaYAAKipY.jpg,"kota surabaya, jawa timur",kota surabaya,jawa timur,
2085,Wed Dec 06 05:34:42 +0000 2023,1732272330599215161,Seruan hati nurani! Ratusan Mantan Kades Cirebon dukung Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/jkX83j02Ww,0,0,0,0,in,1676518135724388352,1732272330599215161,TrisnoDani,https://twitter.com/TrisnoDani/status/1732272330599215161,https://pbs.twimg.com/ext_tw_video_thumb/1732272174885740544/pu/img/Ydqn1gAoc0-fEoW7.jpg,"kota surabaya, jawa timur",kota surabaya,jawa timur,
2087,Wed Dec 06 06:18:29 +0000 2023,1732283350990324072,Penyerapan aspirasi masyarakat di beberapa wilayah Indonesia akan menjadi bahan untuk penyempurnaan program kerja Prabowo-Gibran #GibranMendengar https://t.co/bM61O856Zp,0,0,2,1,in,870742633139666944,1732283350990324072,nitnotw,https://twitter.com/nitnotw/status/1732283350990324072,https://pbs.twimg.com/media/GApOhj7aQAABmQC.jpg,"kota surabaya, jawa timur",kota surabaya,jawa timur,
2089,Wed Dec 13 05:01:22 +0000 2023,1734800656836513861,Ini kenapa akun buzzer Ganjar tiba-tiba banyak yang nyampah di sini ya? Yang nyampah langsung aku block.  Ini yang bikin males sama buzzer Ganjar.  Saya ngasih pandangan kayak gini (twit saya RT) sudah dianggap pendukung Prabowo. Emang nggak lihat ya saya dari tadi malam  saya…,3,48,11,82,in,185156524,1734800656836513861,hasyimmah,https://twitter.com/hasyimmah/status/1734800656836513861,,mojokerto,mojokerto,,
2090,Wed Dec 13 02:55:02 +0000 2023,1734768863274041426,Dari #DebatCapres Semalem  bisa disimpulkan begini:  Anies bahas kinerjanya di Jakarta   Ganjar bahas kinerjanya di Jateng  Prabowo bahas kinerja Jokowi🤦‍♀️,0,0,1,5,in,1528806596465176576,1734768863274041426,isalizzudinn,https://twitter.com/isalizzudinn/status/1734768863274041426,,"kota surabaya, jawa timur",kota surabaya,jawa timur,
2093,Mon Dec 11 12:28:29 +0000 2023,1734188402906697890,Visi misi Prabowo: kabur dan tidak jelas! Ada yang paham? https://t.co/bYTxaKtLhl,0,0,0,0,in,1712790877272440832,1734188402906697890,putradaniiii,https://twitter.com/putradaniiii/status/1734188402906697890,https://pbs.twimg.com/ext_tw_video_thumb/1734188390403448832/pu/img/EmbhnBkxix2OMbg5.jpg,surabaya,surabaya,,
2099,Tue Dec 12 14:21:45 +0000 2023,1734579293156700378,@kompascom Prabowo klo d tanya yg mendasar agak sensi dia  untung saja pak Prabowo tdk ngucapkan maksud anda apa maksud anda apa .... hahahaha,0,3,2,38,in,1642627278789283840,1734572839855071412,JendralKepitin9,https://twitter.com/JendralKepitin9/status/1734579293156700378,,"kota surabaya, jawa timur",kota surabaya,jawa timur,
2101,Wed Dec 06 15:26:41 +0000 2023,1732421307151839253,Kisruh Ade Armando dan Imbas ke PSI❗Pendukung Prabowo ini lakukan hal Fatal❗  Alam Ganjar Cleo UNHCR SALMA LAH Myanmar Bantu Teman Butet KOPI GRATIS GTA VI Gunung Marapi The BAT https://t.co/fIVvIXnmjm,0,0,4,11,in,1577554318559174656,1732421307151839253,aristi_widya,https://twitter.com/aristi_widya/status/1732421307151839253,https://pbs.twimg.com/ext_tw_video_thumb/1732421222024241152/pu/img/VL-fAUtBs_Sd_2wp.jpg,surabaya,surabaya,,
2103,Mon Dec 11 23:35:15 +0000 2023,1734356201541087263,@mantriss Anies didukung 4 partai Prabowo didukung 9 partai Ganjar didukung 4 partai  Dengan dukungan 9 partai tapi hasil survei gak sampai 40% itu sebuah pencapaian yang buruk,0,5,1,30,in,846941012366950400,1734215467852763189,asrorgepeng,https://twitter.com/asrorgepeng/status/1734356201541087263,,"sidoarjo, indonesia",sidoarjo,indonesia,
