full_text,text_clean,token,stop,stemmed,polarity_score,polarity
Sinar harapan dari mantan kades  bersama Prabowo-Gibran  kita bisa mencapai kejayaan yang lebih tinggi!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/GLuMltflqV,sinar harapan dari mantan kades bersama prabowogibran kita bisa mencapai kejayaan yang lebih tinggi purnakuwu dukungpragibs,"['sinar', 'harapan', 'dari', 'mantan', 'kades', 'bersama', 'prabowogibran', 'kita', 'bisa', 'mencapai', 'kejayaan', 'yang', 'lebih', 'tinggi', 'purnakuwu', 'dukungpragibs']","['sinar', 'harapan', 'mantan', 'kades', 'bersama', 'prabowogibran', 'mencapai', 'kejayaan', 'lebih', 'tinggi', 'purnakuwu', 'dukungpragibs']","['sinar', 'harap', 'mantan', 'kades', 'sama', 'prabowogibran', 'capai', 'jaya', 'lebih', 'tinggi', 'purnakuwu', 'dukungpragibs']",5,positive
Mari bersama-sama membangun Indonesia yang lebih sejahtera dengan Prabowo-Gibran. Bersatu kita kuat!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/dxC3ChK6kt,mari bersamasama membangun indonesia yang lebih sejahtera dengan prabowogibran bersatu kita kuat purnakuwu dukungpragibs,"['mari', 'bersamasama', 'membangun', 'indonesia', 'yang', 'lebih', 'sejahtera', 'dengan', 'prabowogibran', 'bersatu', 'kita', 'kuat', 'purnakuwu', 'dukungpragibs']","['bersamasama', 'membangun', 'indonesia', 'lebih', 'sejahtera', 'prabowogibran', 'bersatu', 'kuat', 'purnakuwu', 'dukungpragibs']","['bersamasama', 'bangun', 'indonesia', 'lebih', 'sejahtera', 'prabowogibran', 'satu', 'kuat', 'purnakuwu', 'dukungpragibs']",2,positive
Komitmen Prabowo-Gibran dalam memajukan kesejahteraan rakyat adalah inspirasi bagi kita semua untuk bergerak maju.  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/hjJJv7mofF,komitmen prabowogibran dalam memajukan kesejahteraan rakyat adalah inspirasi bagi kita semua untuk bergerak maju purnakuwu dukungpragibs,"['komitmen', 'prabowogibran', 'dalam', 'memajukan', 'kesejahteraan', 'rakyat', 'adalah', 'inspirasi', 'bagi', 'kita', 'semua', 'untuk', 'bergerak', 'maju', 'purnakuwu', 'dukungpragibs']","['komitmen', 'prabowogibran', 'memajukan', 'kesejahteraan', 'rakyat', 'inspirasi', 'semua', 'bergerak', 'maju', 'purnakuwu', 'dukungpragibs']","['komitmen', 'prabowogibran', 'maju', 'sejahtera', 'rakyat', 'inspirasi', 'semua', 'gerak', 'maju', 'purnakuwu', 'dukungpragibs']",-6,negative
Mantan kades memberi sinar harapan  meyakini bahwa Prabowo-Gibran akan menjadi arsitek puncak kejayaan bagi Indonesia.  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/AfBajylx7T,mantan kades memberi sinar harapan meyakini bahwa prabowogibran akan menjadi arsitek puncak kejayaan bagi indonesia purnakuwu dukungpragibs,"['mantan', 'kades', 'memberi', 'sinar', 'harapan', 'meyakini', 'bahwa', 'prabowogibran', 'akan', 'menjadi', 'arsitek', 'puncak', 'kejayaan', 'bagi', 'indonesia', 'purnakuwu', 'dukungpragibs']","['mantan', 'kades', 'memberi', 'sinar', 'harapan', 'meyakini', 'prabowogibran', 'menjadi', 'arsitek', 'puncak', 'kejayaan', 'indonesia', 'purnakuwu', 'dukungpragibs']","['mantan', 'kades', 'beri', 'sinar', 'harap', 'yakin', 'prabowogibran', 'jadi', 'arsitek', 'puncak', 'jaya', 'indonesia', 'purnakuwu', 'dukungpragibs']",0,positive
Prabowo-Gibran  dipercaya oleh ratusan mantan kades Cirebon sebagai pemimpin yang mampu meningkatkan daya saing Indonesia.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/ej3OHyV8ZP,prabowogibran dipercaya oleh ratusan mantan kades cirebon sebagai pemimpin yang mampu meningkatkan daya saing indonesia purnakuwu dukungpragibs,"['prabowogibran', 'dipercaya', 'oleh', 'ratusan', 'mantan', 'kades', 'cirebon', 'sebagai', 'pemimpin', 'yang', 'mampu', 'meningkatkan', 'daya', 'saing', 'indonesia', 'purnakuwu', 'dukungpragibs']","['prabowogibran', 'dipercaya', 'ratusan', 'mantan', 'kades', 'cirebon', 'pemimpin', 'mampu', 'meningkatkan', 'daya', 'saing', 'indonesia', 'purnakuwu', 'dukungpragibs']","['prabowogibran', 'percaya', 'ratus', 'mantan', 'kades', 'cirebon', 'pimpin', 'mampu', 'tingkat', 'daya', 'saing', 'indonesia', 'purnakuwu', 'dukungpragibs']",-2,negative
Prabowo-Gibran  didukung oleh ratusan mantan kades Cirebon  adalah contoh nyata pemimpin yang berani dan tulus di Indonesia.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/8PlPUVbdNe,prabowogibran didukung oleh ratusan mantan kades cirebon adalah contoh nyata pemimpin yang berani dan tulus di indonesia purnakuwu dukungpragibs,"['prabowogibran', 'didukung', 'oleh', 'ratusan', 'mantan', 'kades', 'cirebon', 'adalah', 'contoh', 'nyata', 'pemimpin', 'yang', 'berani', 'dan', 'tulus', 'di', 'indonesia', 'purnakuwu', 'dukungpragibs']","['prabowogibran', 'didukung', 'ratusan', 'mantan', 'kades', 'cirebon', 'contoh', 'nyata', 'pemimpin', 'berani', 'tulus', 'indonesia', 'purnakuwu', 'dukungpragibs']","['prabowogibran', 'dukung', 'ratus', 'mantan', 'kades', 'cirebon', 'contoh', 'nyata', 'pimpin', 'berani', 'tulus', 'indonesia', 'purnakuwu', 'dukungpragibs']",7,positive
Dukungan mantan kepala desa dan lurah Cirebon untuk Prabowo-Gibran  memberikan gambaran tentang kepercayaan atas potensi kepemimpinan pasangan ini.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/j9tDZbm6SP,dukungan mantan kepala desa dan lurah cirebon untuk prabowogibran memberikan gambaran tentang kepercayaan atas potensi kepemimpinan pasangan ini purnakuwu dukungpragibs,"['dukungan', 'mantan', 'kepala', 'desa', 'dan', 'lurah', 'cirebon', 'untuk', 'prabowogibran', 'memberikan', 'gambaran', 'tentang', 'kepercayaan', 'atas', 'potensi', 'kepemimpinan', 'pasangan', 'ini', 'purnakuwu', 'dukungpragibs']","['dukungan', 'mantan', 'kepala', 'desa', 'lurah', 'cirebon', 'prabowogibran', 'memberikan', 'gambaran', 'kepercayaan', 'atas', 'potensi', 'kepemimpinan', 'pasangan', 'purnakuwu', 'dukungpragibs']","['dukung', 'mantan', 'kepala', 'desa', 'lurah', 'cirebon', 'prabowogibran', 'beri', 'gambar', 'percaya', 'atas', 'potensi', 'pimpin', 'pasang', 'purnakuwu', 'dukungpragibs']",5,positive
Satu suara  ratusan mantan kades Cirebon bersatu untuk mendukung Prabowo-Gibran  percaya bahwa pemimpin berdaya saing dapat membawa Indonesia ke puncak prestasi.  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/Ce0rft7o8w,satu suara ratusan mantan kades cirebon bersatu untuk mendukung prabowogibran percaya bahwa pemimpin berdaya saing dapat membawa indonesia ke puncak prestasi purnakuwu dukungpragibs,"['satu', 'suara', 'ratusan', 'mantan', 'kades', 'cirebon', 'bersatu', 'untuk', 'mendukung', 'prabowogibran', 'percaya', 'bahwa', 'pemimpin', 'berdaya', 'saing', 'dapat', 'membawa', 'indonesia', 'ke', 'puncak', 'prestasi', 'purnakuwu', 'dukungpragibs']","['satu', 'suara', 'ratusan', 'mantan', 'kades', 'cirebon', 'bersatu', 'mendukung', 'prabowogibran', 'percaya', 'pemimpin', 'berdaya', 'saing', 'membawa', 'indonesia', 'puncak', 'prestasi', 'purnakuwu', 'dukungpragibs']","['satu', 'suara', 'ratus', 'mantan', 'kades', 'cirebon', 'satu', 'dukung', 'prabowogibran', 'percaya', 'pimpin', 'daya', 'saing', 'bawa', 'indonesia', 'puncak', 'prestasi', 'purnakuwu', 'dukungpragibs']",3,positive
Ikatan yang kuat dibangun dengan dukungan mantan kades. Keberanian Prabowo-Gibran membawa harapan untuk perubahan positif yang besar!  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/mIl4j41Di1,ikatan yang kuat dibangun dengan dukungan mantan kades keberanian prabowogibran membawa harapan untuk perubahan positif yang besar purnakuwu dukungpragibs,"['ikatan', 'yang', 'kuat', 'dibangun', 'dengan', 'dukungan', 'mantan', 'kades', 'keberanian', 'prabowogibran', 'membawa', 'harapan', 'untuk', 'perubahan', 'positif', 'yang', 'besar', 'purnakuwu', 'dukungpragibs']","['ikatan', 'kuat', 'dibangun', 'dukungan', 'mantan', 'kades', 'keberanian', 'prabowogibran', 'membawa', 'harapan', 'perubahan', 'positif', 'besar', 'purnakuwu', 'dukungpragibs']","['ikat', 'kuat', 'bangun', 'dukung', 'mantan', 'kades', 'berani', 'prabowogibran', 'bawa', 'harap', 'ubah', 'positif', 'besar', 'purnakuwu', 'dukungpragibs']",0,positive
Dukungan mantan Kades Cirebon mengalir tulus untuk Prabowo-Gibran! https://t.co/mOpPR7LJWS,dukungan mantan kades cirebon mengalir tulus untuk prabowogibran,"['dukungan', 'mantan', 'kades', 'cirebon', 'mengalir', 'tulus', 'untuk', 'prabowogibran']","['dukungan', 'mantan', 'kades', 'cirebon', 'mengalir', 'tulus', 'prabowogibran']","['dukung', 'mantan', 'kades', 'cirebon', 'alir', 'tulus', 'prabowogibran']",5,positive
Deklarasi yang menggema  mantan Kades Cirebon dukung Prabowo-Gibran! https://t.co/fLtE8kEati,deklarasi yang menggema mantan kades cirebon dukung prabowogibran,"['deklarasi', 'yang', 'menggema', 'mantan', 'kades', 'cirebon', 'dukung', 'prabowogibran']","['deklarasi', 'menggema', 'mantan', 'kades', 'cirebon', 'dukung', 'prabowogibran']","['deklarasi', 'gema', 'mantan', 'kades', 'cirebon', 'dukung', 'prabowogibran']",-1,negative
Para pemimpin sepakat  Prabowo-Gibran mampu menjaga keamanan dengan baik. https://t.co/J2mNSnFUGb,para pemimpin sepakat prabowogibran mampu menjaga keamanan dengan baik,"['para', 'pemimpin', 'sepakat', 'prabowogibran', 'mampu', 'menjaga', 'keamanan', 'dengan', 'baik']","['pemimpin', 'sepakat', 'prabowogibran', 'mampu', 'menjaga', 'keamanan', 'baik']","['pimpin', 'sepakat', 'prabowogibran', 'mampu', 'jaga', 'aman', 'baik']",3,positive
Para pemimpin daerah mendukung  Prabowo-Gibran sebagai penjaga keamanan terdepan. https://t.co/AaqGaJxvj8,para pemimpin daerah mendukung prabowogibran sebagai penjaga keamanan terdepan,"['para', 'pemimpin', 'daerah', 'mendukung', 'prabowogibran', 'sebagai', 'penjaga', 'keamanan', 'terdepan']","['pemimpin', 'daerah', 'mendukung', 'prabowogibran', 'penjaga', 'keamanan', 'terdepan']","['pimpin', 'daerah', 'dukung', 'prabowogibran', 'jaga', 'aman', 'depan']",3,positive
Suara tegas para pemimpin  Prabowo-Gibran adalah penjamin keamanan yang unggul. https://t.co/OBMBztI2pg,suara tegas para pemimpin prabowogibran adalah penjamin keamanan yang unggul,"['suara', 'tegas', 'para', 'pemimpin', 'prabowogibran', 'adalah', 'penjamin', 'keamanan', 'yang', 'unggul']","['suara', 'tegas', 'pemimpin', 'prabowogibran', 'penjamin', 'keamanan', 'unggul']","['suara', 'tegas', 'pimpin', 'prabowogibran', 'jamin', 'aman', 'unggul']",-4,negative
Kesatuan mantan pemimpin desa untuk Prabowo-Gibran: Transformasi positif bagi Cirebon Raya https://t.co/VOdjTm2yEo,kesatuan mantan pemimpin desa untuk prabowogibran transformasi positif bagi cirebon raya,"['kesatuan', 'mantan', 'pemimpin', 'desa', 'untuk', 'prabowogibran', 'transformasi', 'positif', 'bagi', 'cirebon', 'raya']","['kesatuan', 'mantan', 'pemimpin', 'desa', 'prabowogibran', 'transformasi', 'positif', 'cirebon', 'raya']","['satu', 'mantan', 'pimpin', 'desa', 'prabowogibran', 'transformasi', 'positif', 'cirebon', 'raya']",3,positive
Langkah mantap Prabowo-Gibran didukung oleh suara bulat ratusan mantan kades di Cirebon Raya. https://t.co/rx65jU0qqd,langkah mantap prabowogibran didukung oleh suara bulat ratusan mantan kades di cirebon raya,"['langkah', 'mantap', 'prabowogibran', 'didukung', 'oleh', 'suara', 'bulat', 'ratusan', 'mantan', 'kades', 'di', 'cirebon', 'raya']","['langkah', 'mantap', 'prabowogibran', 'didukung', 'suara', 'bulat', 'ratusan', 'mantan', 'kades', 'cirebon', 'raya']","['langkah', 'mantap', 'prabowogibran', 'dukung', 'suara', 'bulat', 'ratus', 'mantan', 'kades', 'cirebon', 'raya']",8,positive
Bersama Prabowo-Gibran  mantan Kepala Desa Cirebon Raya yakin bisa membawa perubahan positif https://t.co/h57PaIWCgO,bersama prabowogibran mantan kepala desa cirebon raya yakin bisa membawa perubahan positif,"['bersama', 'prabowogibran', 'mantan', 'kepala', 'desa', 'cirebon', 'raya', 'yakin', 'bisa', 'membawa', 'perubahan', 'positif']","['bersama', 'prabowogibran', 'mantan', 'kepala', 'desa', 'cirebon', 'raya', 'yakin', 'membawa', 'perubahan', 'positif']","['sama', 'prabowogibran', 'mantan', 'kepala', 'desa', 'cirebon', 'raya', 'yakin', 'bawa', 'ubah', 'positif']",5,positive
Kantongi Dukungan Empat Partai KIM  Khofifah Isyaratkan Merapat ke Prabowo-Gibran https://t.co/LfQuNUPDaJ,kantongi dukungan empat partai kim khofifah isyaratkan merapat ke prabowogibran,"['kantongi', 'dukungan', 'empat', 'partai', 'kim', 'khofifah', 'isyaratkan', 'merapat', 'ke', 'prabowogibran']","['kantongi', 'dukungan', 'empat', 'partai', 'kim', 'khofifah', 'isyaratkan', 'merapat', 'prabowogibran']","['kantong', 'dukung', 'empat', 'partai', 'kim', 'khofifah', 'isyarat', 'rapat', 'prabowogibran']",3,positive
Mantan Kepala Desa Cirebon Raya yakin pada perubahan: Prabowo-Gibran adalah kunci kesuksesan https://t.co/bYfwsR385z,mantan kepala desa cirebon raya yakin pada perubahan prabowogibran adalah kunci kesuksesan,"['mantan', 'kepala', 'desa', 'cirebon', 'raya', 'yakin', 'pada', 'perubahan', 'prabowogibran', 'adalah', 'kunci', 'kesuksesan']","['mantan', 'kepala', 'desa', 'cirebon', 'raya', 'yakin', 'perubahan', 'prabowogibran', 'kunci', 'kesuksesan']","['mantan', 'kepala', 'desa', 'cirebon', 'raya', 'yakin', 'ubah', 'prabowogibran', 'kunci', 'sukses']",6,positive
Visi pembangunan wilayah Prabowo-Gibran menciptakan deklarasi suara mantan Kades Cirebon yang progresif. https://t.co/nCXiVQlCcT,visi pembangunan wilayah prabowogibran menciptakan deklarasi suara mantan kades cirebon yang progresif,"['visi', 'pembangunan', 'wilayah', 'prabowogibran', 'menciptakan', 'deklarasi', 'suara', 'mantan', 'kades', 'cirebon', 'yang', 'progresif']","['visi', 'pembangunan', 'wilayah', 'prabowogibran', 'menciptakan', 'deklarasi', 'suara', 'mantan', 'kades', 'cirebon', 'progresif']","['visi', 'bangun', 'wilayah', 'prabowogibran', 'cipta', 'deklarasi', 'suara', 'mantan', 'kades', 'cirebon', 'progresif']",-3,negative
Prabowo-Gibran disertai oleh suara bulat ratusan mantan kades  memimpin Cirebon Raya ke arah yang lebih cerah https://t.co/56ls3L0luG,prabowogibran disertai oleh suara bulat ratusan mantan kades memimpin cirebon raya ke arah yang lebih cerah,"['prabowogibran', 'disertai', 'oleh', 'suara', 'bulat', 'ratusan', 'mantan', 'kades', 'memimpin', 'cirebon', 'raya', 'ke', 'arah', 'yang', 'lebih', 'cerah']","['prabowogibran', 'disertai', 'suara', 'bulat', 'ratusan', 'mantan', 'kades', 'memimpin', 'cirebon', 'raya', 'arah', 'lebih', 'cerah']","['prabowogibran', 'serta', 'suara', 'bulat', 'ratus', 'mantan', 'kades', 'pimpin', 'cirebon', 'raya', 'arah', 'lebih', 'cerah']",-5,negative
Mantan Kades bersatu dalam mendukung Prabowo-Gibran  menyuarakan aspirasi perubahan yang diinginkan. https://t.co/ikSejR1WB6,mantan kades bersatu dalam mendukung prabowogibran menyuarakan aspirasi perubahan yang diinginkan,"['mantan', 'kades', 'bersatu', 'dalam', 'mendukung', 'prabowogibran', 'menyuarakan', 'aspirasi', 'perubahan', 'yang', 'diinginkan']","['mantan', 'kades', 'bersatu', 'mendukung', 'prabowogibran', 'menyuarakan', 'aspirasi', 'perubahan', 'diinginkan']","['mantan', 'kades', 'satu', 'dukung', 'prabowogibran', 'suara', 'aspirasi', 'ubah', 'ingin']",4,positive
Prabowo-Gibran membuka pintu lebar untuk para mantan kades agar suaranya didengar dan diakui. https://t.co/NSSPRYBk4m,prabowogibran membuka pintu lebar untuk para mantan kades agar suaranya didengar dan diakui,"['prabowogibran', 'membuka', 'pintu', 'lebar', 'untuk', 'para', 'mantan', 'kades', 'agar', 'suaranya', 'didengar', 'dan', 'diakui']","['prabowogibran', 'membuka', 'pintu', 'lebar', 'mantan', 'kades', 'suaranya', 'didengar', 'diakui']","['prabowogibran', 'buka', 'pintu', 'lebar', 'mantan', 'kades', 'suara', 'dengar', 'aku']",1,positive
Misi kesehatan yang inklusif Prabowo-Gibran menjadi poin kunci dalam deklarasi suara para mantan Kades Cirebon. https://t.co/ZT86f3xtuP,misi kesehatan yang inklusif prabowogibran menjadi poin kunci dalam deklarasi suara para mantan kades cirebon,"['misi', 'kesehatan', 'yang', 'inklusif', 'prabowogibran', 'menjadi', 'poin', 'kunci', 'dalam', 'deklarasi', 'suara', 'para', 'mantan', 'kades', 'cirebon']","['misi', 'kesehatan', 'inklusif', 'prabowogibran', 'menjadi', 'poin', 'kunci', 'deklarasi', 'suara', 'mantan', 'kades', 'cirebon']","['misi', 'sehat', 'inklusif', 'prabowogibran', 'jadi', 'poin', 'kunci', 'deklarasi', 'suara', 'mantan', 'kades', 'cirebon']",1,positive
Deklarasikan suaramu  mantan kades! Prabowo-Gibran membangun fondasi kuat untuk masa depan yang lebih cerah. https://t.co/KkE55Cbe9v,deklarasikan suaramu mantan kades prabowogibran membangun fondasi kuat untuk masa depan yang lebih cerah,"['deklarasikan', 'suaramu', 'mantan', 'kades', 'prabowogibran', 'membangun', 'fondasi', 'kuat', 'untuk', 'masa', 'depan', 'yang', 'lebih', 'cerah']","['deklarasikan', 'suaramu', 'mantan', 'kades', 'prabowogibran', 'membangun', 'fondasi', 'kuat', 'masa', 'depan', 'lebih', 'cerah']","['deklarasi', 'suara', 'mantan', 'kades', 'prabowogibran', 'bangun', 'fondasi', 'kuat', 'masa', 'depan', 'lebih', 'cerah']",-6,negative
Suara hati mantan Kades yang berkumpul  Prabowo-Gibran adalah pemimpin yang akan membawa sentuhan keadilan. https://t.co/xUMWWjaq3j,suara hati mantan kades yang berkumpul prabowogibran adalah pemimpin yang akan membawa sentuhan keadilan,"['suara', 'hati', 'mantan', 'kades', 'yang', 'berkumpul', 'prabowogibran', 'adalah', 'pemimpin', 'yang', 'akan', 'membawa', 'sentuhan', 'keadilan']","['suara', 'hati', 'mantan', 'kades', 'berkumpul', 'prabowogibran', 'pemimpin', 'membawa', 'sentuhan', 'keadilan']","['suara', 'hati', 'mantan', 'kades', 'kumpul', 'prabowogibran', 'pimpin', 'bawa', 'sentuh', 'adil']",-4,negative
Keputusan bijak mantan pemimpin desa: Bersama Prabowo-Gibran  wujudkan perubahan positif di Cirebon Raya https://t.co/1GpNRuMpmz,keputusan bijak mantan pemimpin desa bersama prabowogibran wujudkan perubahan positif di cirebon raya,"['keputusan', 'bijak', 'mantan', 'pemimpin', 'desa', 'bersama', 'prabowogibran', 'wujudkan', 'perubahan', 'positif', 'di', 'cirebon', 'raya']","['keputusan', 'bijak', 'mantan', 'pemimpin', 'desa', 'bersama', 'prabowogibran', 'wujudkan', 'perubahan', 'positif', 'cirebon', 'raya']","['putus', 'bijak', 'mantan', 'pimpin', 'desa', 'sama', 'prabowogibran', 'wujud', 'ubah', 'positif', 'cirebon', 'raya']",3,positive
Suara mantan Kades yang menggemakan harapan  Prabowo-Gibran adalah jalan menuju masa depan yang lebih baik. https://t.co/JFRrkuU2Jq,suara mantan kades yang menggemakan harapan prabowogibran adalah jalan menuju masa depan yang lebih baik,"['suara', 'mantan', 'kades', 'yang', 'menggemakan', 'harapan', 'prabowogibran', 'adalah', 'jalan', 'menuju', 'masa', 'depan', 'yang', 'lebih', 'baik']","['suara', 'mantan', 'kades', 'menggemakan', 'harapan', 'prabowogibran', 'jalan', 'menuju', 'masa', 'depan', 'lebih', 'baik']","['suara', 'mantan', 'kades', 'gema', 'harap', 'prabowogibran', 'jalan', 'tuju', 'masa', 'depan', 'lebih', 'baik']",1,positive
Prabowo-Gibran mendapat lampu hijau dari suara bulat ratusan mantan kades  menjadi pilar perubahan di Cirebon Raya https://t.co/n5NdZNLs9A,prabowogibran mendapat lampu hijau dari suara bulat ratusan mantan kades menjadi pilar perubahan di cirebon raya,"['prabowogibran', 'mendapat', 'lampu', 'hijau', 'dari', 'suara', 'bulat', 'ratusan', 'mantan', 'kades', 'menjadi', 'pilar', 'perubahan', 'di', 'cirebon', 'raya']","['prabowogibran', 'mendapat', 'lampu', 'hijau', 'suara', 'bulat', 'ratusan', 'mantan', 'kades', 'menjadi', 'pilar', 'perubahan', 'cirebon', 'raya']","['prabowogibran', 'dapat', 'lampu', 'hijau', 'suara', 'bulat', 'ratus', 'mantan', 'kades', 'jadi', 'pilar', 'ubah', 'cirebon', 'raya']",1,positive
Dukungan mantan pemimpin desa dan kelurahan se-Cirebon Raya untuk Prabowo-Gibran  karena mereka melihat komitmen nyata pada pembangunan. https://t.co/TU8h6WpqkA,dukungan mantan pemimpin desa dan kelurahan secirebon raya untuk prabowogibran karena mereka melihat komitmen nyata pada pembangunan,"['dukungan', 'mantan', 'pemimpin', 'desa', 'dan', 'kelurahan', 'secirebon', 'raya', 'untuk', 'prabowogibran', 'karena', 'mereka', 'melihat', 'komitmen', 'nyata', 'pada', 'pembangunan']","['dukungan', 'mantan', 'pemimpin', 'desa', 'kelurahan', 'secirebon', 'raya', 'prabowogibran', 'melihat', 'komitmen', 'nyata', 'pembangunan']","['dukung', 'mantan', 'pimpin', 'desa', 'lurah', 'secirebon', 'raya', 'prabowogibran', 'lihat', 'komitmen', 'nyata', 'bangun']",6,positive
Mantan kades  saatnya bersuara! Prabowo-Gibran memberikan ruang untuk partisipasi aktif dalam pembangunan Cirebon. https://t.co/d6jwYCC0Ue,mantan kades saatnya bersuara prabowogibran memberikan ruang untuk partisipasi aktif dalam pembangunan cirebon,"['mantan', 'kades', 'saatnya', 'bersuara', 'prabowogibran', 'memberikan', 'ruang', 'untuk', 'partisipasi', 'aktif', 'dalam', 'pembangunan', 'cirebon']","['mantan', 'kades', 'saatnya', 'bersuara', 'prabowogibran', 'memberikan', 'ruang', 'partisipasi', 'aktif', 'pembangunan', 'cirebon']","['mantan', 'kades', 'saat', 'suara', 'prabowogibran', 'beri', 'ruang', 'partisipasi', 'aktif', 'bangun', 'cirebon']",-3,negative
Dengan visi inklusi sosial  Prabowo-Gibran membimbing para mantan Kades Cirebon pada deklarasi suara yang bersatu. https://t.co/omPde2YyGA,dengan visi inklusi sosial prabowogibran membimbing para mantan kades cirebon pada deklarasi suara yang bersatu,"['dengan', 'visi', 'inklusi', 'sosial', 'prabowogibran', 'membimbing', 'para', 'mantan', 'kades', 'cirebon', 'pada', 'deklarasi', 'suara', 'yang', 'bersatu']","['visi', 'inklusi', 'sosial', 'prabowogibran', 'membimbing', 'mantan', 'kades', 'cirebon', 'deklarasi', 'suara', 'bersatu']","['visi', 'inklusi', 'sosial', 'prabowogibran', 'bimbing', 'mantan', 'kades', 'cirebon', 'deklarasi', 'suara', 'satu']",3,positive
